gene_id	gene_type	overlap_counts	overlap_fraction	overlap_other
ENSG00000224396.1	processed_pseudogene	2	1.0	True
ENSG00000201095.1	snRNA	1	1.0	True
ENSG00000231011.1	processed_pseudogene	1	1.0	True
ENSG00000265819.1	miRNA	1	1.0	True
ENSG00000237019.1	lincRNA	2	1.0	True
ENSG00000277735.1	miRNA	2	1.0	True
ENSG00000184735.6	protein_coding	1	1.0	True
ENSG00000174028.6	processed_pseudogene	1	1.0	True
ENSG00000221786.1	miRNA	1	1.0	True
ENSG00000228610.1	processed_pseudogene	1	1.0	True
ENSG00000165186.10	protein_coding	1	0.006211180124223602	True
ENSG00000226774.1	processed_pseudogene	1	1.0	True
ENSG00000238623.2	miRNA	0	0.0	False
ENSG00000123131.11	protein_coding	0	0.0	False
ENSG00000123130.15	protein_coding	1	0.0016972377067048675	True
ENSG00000263425.1	miRNA	1	1.0	True
ENSG00000233785.1	antisense	1	0.010036130068245684	True
ENSG00000202272.1	misc_RNA	1	1.0	True
ENSG00000130066.15	protein_coding	0	0.0	False
ENSG00000184831.12	protein_coding	2	0.009546667381772837	True
ENSG00000238103.4	processed_pseudogene	1	1.0	True
ENSG00000165182.9	protein_coding	1	0.004194789629723081	True
ENSG00000174010.9	protein_coding	0	0.0	False
ENSG00000130741.9	protein_coding	0	0.0	False
ENSG00000201407.1	snoRNA	0	0.0	False
ENSG00000234230.1	antisense	1	0.14027413240011666	True
ENSG00000005889.14	protein_coding	1	0.007170328851256671	True
ENSG00000264184.1	miRNA	0	0.0	False
ENSG00000223611.5	processed_pseudogene	0	0.0	False
ENSG00000264746.1	miRNA	0	0.0	False
ENSG00000223731.2	processed_pseudogene	0	0.0	False
ENSG00000225071.1	processed_pseudogene	0	0.0	False
ENSG00000067992.11	protein_coding	2	0.00451645759622601	True
ENSG00000214124.3	processed_pseudogene	1	1.0	True
ENSG00000281483.1	miRNA	1	1.0	True
ENSG00000260822.1	sense_overlapping	0	0.0	False
ENSG00000102230.12	protein_coding	2	0.07424731651976613	True
ENSG00000226222.3	processed_pseudogene	1	1.0	True
ENSG00000236836.1	antisense	1	1.0	True
ENSG00000236487.2	processed_pseudogene	0	0.0	False
ENSG00000101868.9	protein_coding	3	0.0028871503660906662	True
ENSG00000264224.1	miRNA	1	1.0	True
ENSG00000251869.1	scaRNA	1	1.0	True
ENSG00000232472.1	processed_pseudogene	1	1.0	True
ENSG00000004848.6	protein_coding	0	0.0	False
ENSG00000214111.3	processed_pseudogene	0	0.0	False
ENSG00000240439.3	misc_RNA	0	0.0	False
ENSG00000176812.7	processed_pseudogene	0	0.0	False
ENSG00000212075.1	miRNA	0	0.0	False
ENSG00000281895.1	miRNA	0	0.0	False
ENSG00000229310.1	processed_pseudogene	0	0.0	False
ENSG00000228519.3	processed_pseudogene	0	0.0	False
ENSG00000233403.1	lincRNA	0	0.0	False
ENSG00000176774.5	protein_coding	0	0.0	False
ENSG00000232446.1	unprocessed_pseudogene	0	0.0	False
ENSG00000232030.2	unprocessed_pseudogene	0	0.0	False
ENSG00000227511.1	unprocessed_pseudogene	0	0.0	False
ENSG00000176746.6	protein_coding	0	0.0	False
ENSG00000232644.1	unprocessed_pseudogene	0	0.0	False
ENSG00000188408.5	protein_coding	0	0.0	False
ENSG00000237171.1	unprocessed_pseudogene	0	0.0	False
ENSG00000228464.1	processed_pseudogene	0	0.0	False
ENSG00000231388.1	processed_pseudogene	0	0.0	False
ENSG00000230265.1	processed_pseudogene	0	0.0	False
ENSG00000259849.1	lincRNA	0	0.0	False
ENSG00000236160.1	processed_pseudogene	0	0.0	False
ENSG00000216938.3	processed_pseudogene	0	0.0	False
ENSG00000236683.3	processed_pseudogene	0	0.0	False
ENSG00000252491.1	snRNA	0	0.0	False
ENSG00000242021.2	lincRNA	1	0.010330532044890584	True
ENSG00000228933.6	lincRNA	4	0.00948780999388603	True
ENSG00000233807.1	processed_pseudogene	1	1.0	True
ENSG00000274880.1	miRNA	1	1.0	True
ENSG00000252486.1	misc_RNA	1	1.0	True
ENSG00000235642.1	processed_pseudogene	0	0.0	False
ENSG00000224960.3	processed_pseudogene	0	0.0	False
ENSG00000223391.2	processed_pseudogene	0	0.0	False
ENSG00000238247.1	processed_pseudogene	0	0.0	False
ENSG00000189186.9	protein_coding	1	0.0006122230006500925	True
ENSG00000263522.2	miRNA	1	1.0	True
ENSG00000177689.10	protein_coding	1	0.06769169329073482	True
ENSG00000229731.1	processed_pseudogene	1	1.0	True
ENSG00000226199.1	processed_pseudogene	0	0.0	False
ENSG00000232834.1	processed_pseudogene	0	0.0	False
ENSG00000228345.2	processed_pseudogene	0	0.0	False
ENSG00000233243.1	processed_pseudogene	0	0.0	False
ENSG00000224589.1	processed_pseudogene	0	0.0	False
ENSG00000226372.2	protein_coding	0	0.0	False
ENSG00000263509.1	miRNA	0	0.0	False
ENSG00000277569.1	miRNA	0	0.0	False
ENSG00000223742.1	lincRNA	0	0.0	False
ENSG00000169306.8	protein_coding	6	0.0014846741896001239	True
ENSG00000226436.1	processed_pseudogene	1	1.0	True
ENSG00000201666.1	snoRNA	1	1.0	True
ENSG00000237994.1	sense_intronic	1	1.0	True
ENSG00000201356.1	rRNA	1	1.0	True
ENSG00000227393.1	processed_pseudogene	1	1.0	True
ENSG00000264090.1	miRNA	1	1.0	True
ENSG00000227592.1	processed_pseudogene	0	0.0	False
ENSG00000270794.1	processed_pseudogene	0	0.0	False
ENSG00000099399.5	protein_coding	0	0.0	False
ENSG00000198798.5	protein_coding	0	0.0	False
ENSG00000120289.11	protein_coding	1	0.2162540868752919	True
ENSG00000214107.6	protein_coding	1	0.05572941742898411	True
ENSG00000276940.1	unprocessed_pseudogene	0	0.0	False
ENSG00000169297.7	protein_coding	0	0.0	False
ENSG00000266257.1	miRNA	0	0.0	False
ENSG00000120280.5	protein_coding	0	0.0	False
ENSG00000178556.8	processed_pseudogene	0	0.0	False
ENSG00000232368.1	processed_pseudogene	0	0.0	False
ENSG00000198814.11	protein_coding	3	0.33929600368772167	True
ENSG00000229331.1	sense_intronic	1	1.0	True
ENSG00000241886.1	sense_intronic	2	1.0	True
ENSG00000243055.1	antisense	2	1.0	True
ENSG00000277876.1	unprocessed_pseudogene	0	0.0	False
ENSG00000157625.14	protein_coding	2	0.007199848281654272	True
ENSG00000231542.1	antisense	1	1.0	True
ENSG00000235512.1	antisense	1	1.0	True
ENSG00000132446.6	protein_coding	0	0.0	False
ENSG00000198947.13	protein_coding	7	0.0013462612478387554	True
ENSG00000252903.2	snRNA	1	1.0	True
ENSG00000222922.1	rRNA	1	1.0	True
ENSG00000236285.1	processed_pseudogene	1	1.0	True
ENSG00000263600.1	miRNA	1	1.0	True
ENSG00000221348.1	miRNA	1	1.0	True
ENSG00000236828.1	antisense	1	1.0	True
ENSG00000226781.1	processed_pseudogene	1	1.0	True
ENSG00000215310.2	processed_pseudogene	0	0.0	False
ENSG00000233928.4	lincRNA	0	0.0	False
ENSG00000185448.10	protein_coding	0	0.0	False
ENSG00000185638.9	processed_pseudogene	0	0.0	False
ENSG00000233571.1	lincRNA	1	0.0035534356263050015	True
ENSG00000236072.1	processed_pseudogene	1	1.0	True
ENSG00000271136.1	processed_pseudogene	0	0.0	False
ENSG00000147027.3	protein_coding	0	0.0	False
ENSG00000225384.1	processed_pseudogene	0	0.0	False
ENSG00000273704.1	unprocessed_pseudogene	0	0.0	False
ENSG00000189132.6	protein_coding	0	0.0	False
ENSG00000222864.1	miRNA	0	0.0	False
ENSG00000229347.1	processed_pseudogene	0	0.0	False
ENSG00000252411.1	snRNA	0	0.0	False
ENSG00000230227.4	processed_pseudogene	0	0.0	False
ENSG00000233663.1	processed_pseudogene	0	0.0	False
ENSG00000271088.1	processed_pseudogene	0	0.0	False
ENSG00000233880.1	processed_pseudogene	0	0.0	False
ENSG00000189023.9	protein_coding	0	0.0	False
ENSG00000271519.1	processed_pseudogene	0	0.0	False
ENSG00000165164.11	protein_coding	4	0.04368267878045899	True
ENSG00000206733.1	snRNA	1	1.0	True
ENSG00000229384.2	processed_pseudogene	1	1.0	True
ENSG00000226484.2	antisense	2	0.2637478906061661	True
ENSG00000233921.2	processed_pseudogene	2	1.0	True
ENSG00000221729.1	miRNA	0	0.0	False
ENSG00000249467.1	processed_pseudogene	0	0.0	False
ENSG00000275314.1	unprocessed_pseudogene	0	0.0	False
ENSG00000235510.1	unprocessed_pseudogene	0	0.0	False
ENSG00000223723.1	processed_pseudogene	0	0.0	False
ENSG00000231069.1	unprocessed_pseudogene	0	0.0	False
ENSG00000198173.4	protein_coding	0	0.0	False
ENSG00000243048.3	unprocessed_pseudogene	0	0.0	False
ENSG00000214071.4	unprocessed_pseudogene	0	0.0	False
ENSG00000233810.1	processed_pseudogene	0	0.0	False
ENSG00000130962.16	protein_coding	2	0.9994908350305499	True
ENSG00000250349.3	protein_coding	27	0.6084414769296982	True
ENSG00000241607.1	unprocessed_pseudogene	2	1.0	True
ENSG00000219186.2	unprocessed_pseudogene	1	1.0	True
ENSG00000234355.3	unprocessed_pseudogene	1	1.0	True
ENSG00000174678.9	processed_pseudogene	1	1.0	True
ENSG00000147036.10	protein_coding	1	1.0	True
ENSG00000047597.5	protein_coding	1	1.0	True
ENSG00000165168.7	protein_coding	1	1.0	True
ENSG00000165169.9	protein_coding	1	1.0	True
ENSG00000206983.1	snRNA	1	1.0	True
ENSG00000259977.1	lincRNA	2	1.0	True
ENSG00000224339.1	processed_pseudogene	2	1.0	True
ENSG00000187516.6	protein_coding	1	1.0	True
ENSG00000229674.1	processed_pseudogene	1	1.0	True
ENSG00000147041.10	protein_coding	2	1.0	True
ENSG00000221466.2	miRNA	2	1.0	True
ENSG00000101955.13	protein_coding	1	1.0	True
ENSG00000226679.1	antisense	1	1.0	True
ENSG00000156313.11	protein_coding	2	1.0	True
ENSG00000252050.1	snoRNA	2	1.0	True
ENSG00000036473.6	protein_coding	2	1.0	True
ENSG00000227988.1	processed_pseudogene	2	1.0	True
ENSG00000232370.1	processed_pseudogene	1	1.0	True
ENSG00000229735.1	processed_pseudogene	1	1.0	True
ENSG00000233007.1	processed_pseudogene	1	1.0	True
ENSG00000156298.11	protein_coding	2	0.9902312818502548	True
ENSG00000238606.1	snRNA	2	1.0	True
ENSG00000235806.1	lincRNA	0	0.0	False
ENSG00000165175.14	protein_coding	1	0.4534769833496572	True
ENSG00000238123.1	antisense	1	1.0	True
ENSG00000207122.1	snRNA	0	0.0	False
ENSG00000224610.1	lincRNA	0	0.0	False
ENSG00000235304.1	lincRNA	0	0.0	False
ENSG00000236747.1	lincRNA	0	0.0	False
ENSG00000234191.1	lincRNA	0	0.0	False
ENSG00000263730.1	miRNA	0	0.0	False
ENSG00000281059.1	miRNA	0	0.0	False
ENSG00000264618.2	misc_RNA	0	0.0	False
ENSG00000228232.1	processed_pseudogene	0	0.0	False
ENSG00000270759.1	processed_pseudogene	0	0.0	False
ENSG00000261435.1	lincRNA	1	0.004805026797264831	True
ENSG00000263972.1	miRNA	1	1.0	True
ENSG00000214047.4	processed_pseudogene	0	0.0	False
ENSG00000275790.1	miRNA	0	0.0	False
ENSG00000223486.1	lincRNA	0	0.0	False
ENSG00000183337.15	protein_coding	0	0.0	False
ENSG00000236393.1	lincRNA	0	0.0	False
ENSG00000214045.3	processed_pseudogene	0	0.0	False
ENSG00000206677.2	misc_RNA	0	0.0	False
ENSG00000235685.2	processed_pseudogene	0	0.0	False
ENSG00000238730.1	snRNA	0	0.0	False
ENSG00000182220.12	protein_coding	0	0.0	False
ENSG00000238205.2	processed_pseudogene	0	0.0	False
ENSG00000185753.11	protein_coding	0	0.0	False
ENSG00000180182.9	protein_coding	1	0.005231176900584796	True
ENSG00000234636.2	antisense	1	0.1387458345955771	True
ENSG00000270791.1	processed_pseudogene	0	0.0	False
ENSG00000214031.2	processed_pseudogene	0	0.0	False
ENSG00000237661.1	processed_pseudogene	0	0.0	False
ENSG00000238222.3	processed_pseudogene	0	0.0	False
ENSG00000232801.1	processed_pseudogene	0	0.0	False
ENSG00000189145.7	processed_pseudogene	0	0.0	False
ENSG00000216866.5	processed_pseudogene	0	0.0	False
ENSG00000237931.1	processed_pseudogene	0	0.0	False
ENSG00000124486.11	protein_coding	1	0.0043062327750689	True
ENSG00000269941.1	sense_intronic	1	1.0	True
ENSG00000223714.1	lincRNA	0	0.0	False
ENSG00000199564.1	rRNA	0	0.0	False
ENSG00000238426.1	misc_RNA	0	0.0	False
ENSG00000226641.1	processed_pseudogene	0	0.0	False
ENSG00000215301.8	protein_coding	1	0.009638863899241743	True
ENSG00000264573.2	misc_RNA	1	1.0	True
ENSG00000188937.5	protein_coding	1	0.01375724996463432	True
ENSG00000225238.1	processed_pseudogene	1	1.0	True
ENSG00000147044.19	protein_coding	9	0.044689605878652436	True
ENSG00000233033.1	antisense	1	1.0	True
ENSG00000212207.1	snRNA	1	1.0	True
ENSG00000217624.2	processed_pseudogene	1	1.0	True
ENSG00000242559.3	misc_RNA	1	1.0	True
ENSG00000171659.12	protein_coding	1	1.0	True
ENSG00000171657.5	protein_coding	1	1.0	True
ENSG00000229822.2	processed_pseudogene	1	1.0	True
ENSG00000237875.1	processed_pseudogene	1	1.0	True
ENSG00000251807.1	snRNA	1	1.0	True
ENSG00000233103.1	lincRNA	0	0.0	False
ENSG00000228847.1	processed_pseudogene	0	0.0	False
ENSG00000212560.1	snRNA	0	0.0	False
ENSG00000228780.2	processed_pseudogene	0	0.0	False
ENSG00000206896.1	snRNA	0	0.0	False
ENSG00000231772.4	lincRNA	1	0.0008368275732447877	True
ENSG00000279849.1	protein_coding	1	1.0	True
ENSG00000102055.5	processed_pseudogene	0	0.0	False
ENSG00000270280.1	processed_pseudogene	0	0.0	False
ENSG00000224294.1	lincRNA	0	0.0	False
ENSG00000237206.1	processed_pseudogene	0	0.0	False
ENSG00000231750.3	processed_pseudogene	0	0.0	False
ENSG00000189221.8	protein_coding	0	0.0	False
ENSG00000069535.13	protein_coding	0	0.0	False
ENSG00000124479.8	protein_coding	1	0.8042704626334519	True
ENSG00000236276.1	antisense	1	1.0	True
ENSG00000214019.2	processed_pseudogene	0	0.0	False
ENSG00000183690.12	protein_coding	2	0.01783543592624751	True
ENSG00000198414.5	processed_pseudogene	1	1.0	True
ENSG00000214018.3	processed_pseudogene	1	1.0	True
ENSG00000200702.1	misc_RNA	0	0.0	False
ENSG00000224054.1	processed_pseudogene	0	0.0	False
ENSG00000215035.2	processed_pseudogene	0	0.0	False
ENSG00000069509.5	protein_coding	0	0.0	False
ENSG00000252120.1	miRNA	0	0.0	False
ENSG00000233543.1	processed_pseudogene	0	0.0	False
ENSG00000229168.4	processed_pseudogene	0	0.0	False
ENSG00000214016.3	processed_pseudogene	0	0.0	False
ENSG00000242065.3	misc_RNA	0	0.0	False
ENSG00000189037.7	protein_coding	0	0.0	False
ENSG00000147050.13	protein_coding	1	0.000258953743343427	True
ENSG00000281786.1	miRNA	1	1.0	True
ENSG00000147113.15	protein_coding	1	0.33601766710453673	True
ENSG00000229491.4	antisense	1	0.11714653604661968	True
ENSG00000237782.3	processed_pseudogene	0	0.0	False
ENSG00000229563.5	lincRNA	0	0.0	False
ENSG00000214282.3	processed_pseudogene	0	0.0	False
ENSG00000204915.3	processed_pseudogene	0	0.0	False
ENSG00000270069.1	lincRNA	3	0.02980489167298408	True
ENSG00000207870.1	miRNA	1	1.0	True
ENSG00000207725.2	miRNA	1	1.0	True
ENSG00000269902.1	lincRNA	1	1.0	True
ENSG00000231566.1	lincRNA	0	0.0	False
ENSG00000212347.2	snoRNA	0	0.0	False
ENSG00000215286.3	processed_pseudogene	1	0.8021248339973439	True
ENSG00000234613.1	lincRNA	1	0.16008481314603765	True
ENSG00000224701.1	processed_pseudogene	0	0.0	False
ENSG00000213100.2	processed_pseudogene	0	0.0	False
ENSG00000214009.2	processed_pseudogene	0	0.0	False
ENSG00000278838.1	misc_RNA	0	0.0	False
ENSG00000229145.1	processed_pseudogene	0	0.0	False
ENSG00000236751.1	lincRNA	0	0.0	False
ENSG00000231235.1	processed_pseudogene	0	0.0	False
ENSG00000235587.2	processed_pseudogene	0	0.0	False
ENSG00000147121.14	protein_coding	1	0.0613467813705132	True
ENSG00000224072.1	processed_pseudogene	1	1.0	True
ENSG00000251192.6	protein_coding	1	0.0021370207416719043	True
ENSG00000199226.1	snRNA	1	1.0	True
ENSG00000230844.2	lincRNA	0	0.0	False
ENSG00000277721.1	misc_RNA	0	0.0	False
ENSG00000270499.1	processed_pseudogene	0	0.0	False
ENSG00000147119.3	protein_coding	0	0.0	False
ENSG00000065923.8	protein_coding	3	0.014582291145572787	True
ENSG00000213997.3	processed_pseudogene	1	1.0	True
ENSG00000226048.1	processed_pseudogene	1	1.0	True
ENSG00000215284.2	processed_pseudogene	1	1.0	True
ENSG00000102218.5	protein_coding	0	0.0	False
ENSG00000204904.6	lincRNA	0	0.0	False
ENSG00000102221.12	protein_coding	0	0.0	False
ENSG00000130988.11	protein_coding	1	0.0070860351627782606	True
ENSG00000206685.1	snRNA	1	1.0	True
ENSG00000201659.1	snRNA	0	0.0	False
ENSG00000147123.10	protein_coding	1	0.1931265206812652	True
ENSG00000182872.14	protein_coding	2	0.052355521647911504	True
ENSG00000237351.1	processed_pseudogene	1	1.0	True
ENSG00000130985.15	protein_coding	1	0.038900564552684716	True
ENSG00000224975.1	sense_intronic	1	1.0	True
ENSG00000102225.14	protein_coding	0	0.0	False
ENSG00000102226.8	protein_coding	0	0.0	False
ENSG00000237623.1	processed_pseudogene	0	0.0	False
ENSG00000266158.2	misc_RNA	0	0.0	False
ENSG00000203402.2	lincRNA	0	0.0	False
ENSG00000147117.7	protein_coding	2	0.056424683225835964	True
ENSG00000221459.1	snoRNA	1	1.0	True
ENSG00000232009.1	processed_pseudogene	1	1.0	True
ENSG00000226556.2	processed_pseudogene	0	0.0	False
ENSG00000147124.11	protein_coding	1	0.0089027976367119	True
ENSG00000277605.1	misc_RNA	1	1.0	True
ENSG00000196741.5	lincRNA	0	0.0	False
ENSG00000235636.1	processed_pseudogene	0	0.0	False
ENSG00000078061.11	protein_coding	1	0.002033271719038817	True
ENSG00000008056.11	protein_coding	4	0.09711187571681786	True
ENSG00000280539.1	miRNA	1	1.0	True
ENSG00000102265.10	protein_coding	1	1.0	True
ENSG00000263858.1	miRNA	1	1.0	True
ENSG00000126759.11	protein_coding	0	0.0	False
ENSG00000126767.16	protein_coding	0	0.0	False
ENSG00000126756.10	protein_coding	1	0.044547059622436505	True
ENSG00000267064.1	antisense	1	0.21243523316062177	True
ENSG00000187893.9	transcribed_unprocessed_pseudogene	1	0.023711228790662488	True
ENSG00000224656.1	processed_pseudogene	1	1.0	True
ENSG00000229968.1	processed_pseudogene	0	0.0	False
ENSG00000188459.4	processed_pseudogene	0	0.0	False
ENSG00000279988.1	protein_coding	0	0.0	False
ENSG00000197779.12	protein_coding	3	0.17173229344617558	True
ENSG00000224401.2	processed_pseudogene	1	1.0	True
ENSG00000147118.9	protein_coding	2	1.0	True
ENSG00000221994.9	protein_coding	4	0.4109533192906163	True
ENSG00000171489.9	protein_coding	1	1.0	True
ENSG00000277541.1	antisense	1	1.0	True
ENSG00000171483.12	transcribed_unprocessed_pseudogene	0	0.0	False
ENSG00000171478.7	protein_coding	0	0.0	False
ENSG00000230241.1	processed_pseudogene	0	0.0	False
ENSG00000233139.1	processed_pseudogene	1	0.045344910757356485	True
ENSG00000201517.1	snRNA	1	1.0	True
ENSG00000225198.1	unprocessed_pseudogene	0	0.0	False
ENSG00000238032.1	processed_pseudogene	0	0.0	False
ENSG00000165583.12	protein_coding	8	0.2371549289607916	True
ENSG00000234780.1	processed_pseudogene	1	1.0	True
ENSG00000252856.1	rRNA	1	1.0	True
ENSG00000204368.6	processed_pseudogene	1	1.0	True
ENSG00000231568.1	processed_pseudogene	1	1.0	True
ENSG00000229662.2	processed_pseudogene	1	1.0	True
ENSG00000126752.7	protein_coding	1	1.0	True
ENSG00000232813.1	processed_pseudogene	1	1.0	True
ENSG00000241207.1	unprocessed_pseudogene	1	1.0	True
ENSG00000237345.1	processed_pseudogene	0	0.0	False
ENSG00000204648.10	transcribed_unprocessed_pseudogene	0	0.0	False
ENSG00000234391.1	processed_pseudogene	0	0.0	False
ENSG00000227302.1	unprocessed_pseudogene	0	0.0	False
ENSG00000230100.1	lincRNA	0	0.0	False
ENSG00000270747.1	processed_pseudogene	0	0.0	False
ENSG00000165584.14	protein_coding	0	0.0	False
ENSG00000225055.1	processed_pseudogene	0	0.0	False
ENSG00000234448.1	processed_pseudogene	0	0.0	False
ENSG00000268009.4	protein_coding	0	0.0	False
ENSG00000269791.4	protein_coding	0	0.0	False
ENSG00000231603.1	processed_pseudogene	0	0.0	False
ENSG00000231489.1	processed_pseudogene	0	0.0	False
ENSG00000235350.1	unprocessed_pseudogene	0	0.0	False
ENSG00000226971.1	processed_pseudogene	0	0.0	False
ENSG00000017483.13	protein_coding	0	0.0	False
ENSG00000068438.13	protein_coding	0	0.0	False
ENSG00000224292.1	antisense	0	0.0	False
ENSG00000102312.19	protein_coding	0	0.0	False
ENSG00000147155.9	protein_coding	1	0.04313310399576607	True
ENSG00000276823.1	misc_RNA	1	1.0	True
ENSG00000068354.14	protein_coding	0	0.0	False
ENSG00000204620.3	antisense	1	0.0600350569675723	True
ENSG00000102317.16	protein_coding	1	0.08901884340480831	True
ENSG00000228343.1	antisense	1	0.3007953723788865	True
ENSG00000279528.1	TEC	1	0.9811320754716981	True
ENSG00000220125.1	processed_pseudogene	0	0.0	False
ENSG00000101940.16	protein_coding	0	0.0	False
ENSG00000231725.1	processed_pseudogene	0	0.0	False
ENSG00000015285.9	protein_coding	0	0.0	False
ENSG00000101945.15	protein_coding	1	0.7466934165552088	True
ENSG00000232828.1	antisense	2	0.26583769633507853	True
ENSG00000206723.1	snRNA	1	1.0	True
ENSG00000171433.10	protein_coding	0	0.0	False
ENSG00000233585.1	processed_pseudogene	1	0.00511770726714432	True
ENSG00000207367.1	snRNA	1	0.04716981132075472	True
ENSG00000102145.12	protein_coding	0	0.0	False
ENSG00000094631.17	protein_coding	0	0.0	False
ENSG00000187682.1	protein_coding	0	0.0	False
ENSG00000102109.8	protein_coding	0	0.0	False
ENSG00000126768.11	protein_coding	1	0.049190800681431	True
ENSG00000102103.14	protein_coding	1	0.04415981647868476	True
ENSG00000102100.13	protein_coding	0	0.0	False
ENSG00000102096.9	protein_coding	0	0.0	False
ENSG00000068308.12	protein_coding	1	0.022443478739204575	True
ENSG00000279155.1	TEC	1	1.0	True
ENSG00000223309.1	snRNA	0	0.0	False
ENSG00000102057.8	protein_coding	0	0.0	False
ENSG00000068400.12	protein_coding	0	0.0	False
ENSG00000068323.15	protein_coding	0	0.0	False
ENSG00000147144.11	protein_coding	0	0.0	False
ENSG00000243279.3	protein_coding	1	0.8044596912521441	True
ENSG00000250232.1	protein_coding	2	0.9556426908467099	True
ENSG00000196998.14	protein_coding	2	0.2091109698171074	True
ENSG00000206936.1	snRNA	1	1.0	True
ENSG00000068394.10	protein_coding	0	0.0	False
ENSG00000265033.2	misc_RNA	0	0.0	False
ENSG00000280116.1	protein_coding	0	0.0	False
ENSG00000269313.4	protein_coding	1	0.06690319310694375	True
ENSG00000279422.1	TEC	1	1.0	True
ENSG00000102007.9	protein_coding	0	0.0	False
ENSG00000012211.11	protein_coding	0	0.0	False
ENSG00000102003.9	protein_coding	1	0.10381372942593337	True
ENSG00000237341.1	antisense	1	0.3706995412844037	True
ENSG00000102001.11	protein_coding	0	0.0	False
ENSG00000230216.1	processed_pseudogene	0	0.0	False
ENSG00000101997.11	protein_coding	1	0.005976492462978949	True
ENSG00000049768.13	protein_coding	1	0.006254343293954135	True
ENSG00000049769.11	protein_coding	1	0.08583718135239421	True
ENSG00000270012.1	lincRNA	1	1.0	True
ENSG00000215274.5	protein_coding	0	0.0	False
ENSG00000224659.2	protein_coding	0	0.0	False
ENSG00000274274.1	protein_coding	0	0.0	False
ENSG00000275113.1	protein_coding	0	0.0	False
ENSG00000236737.1	protein_coding	0	0.0	False
ENSG00000237671.3	protein_coding	0	0.0	False
ENSG00000227488.2	protein_coding	0	0.0	False
ENSG00000216649.3	protein_coding	0	0.0	False
ENSG00000236362.7	protein_coding	0	0.0	False
ENSG00000215269.5	protein_coding	0	0.0	False
ENSG00000224902.5	protein_coding	0	0.0	False
ENSG00000205777.16	protein_coding	1	0.3832983193277311	True
ENSG00000189064.8	protein_coding	1	1.0	True
ENSG00000213856.3	processed_pseudogene	0	0.0	False
ENSG00000227391.1	processed_pseudogene	0	0.0	False
ENSG00000068985.4	protein_coding	0	0.0	False
ENSG00000101951.15	protein_coding	0	0.0	False
ENSG00000234390.4	lincRNA	0	0.0	False
ENSG00000273820.1	protein_coding	0	0.0	False
ENSG00000220132.1	processed_pseudogene	0	0.0	False
ENSG00000171365.14	protein_coding	10	0.005191937492922659	True
ENSG00000201341.1	snRNA	1	1.0	True
ENSG00000207758.1	miRNA	1	1.0	True
ENSG00000207768.2	miRNA	1	1.0	True
ENSG00000265152.2	miRNA	1	1.0	True
ENSG00000207785.1	miRNA	1	1.0	True
ENSG00000208015.1	miRNA	1	1.0	True
ENSG00000211538.1	miRNA	1	1.0	True
ENSG00000239057.1	miRNA	1	1.0	True
ENSG00000207970.2	miRNA	1	1.0	True
ENSG00000272080.1	miRNA	1	1.0	True
ENSG00000181977.3	processed_pseudogene	0	0.0	False
ENSG00000202495.1	misc_RNA	0	0.0	False
ENSG00000147081.13	protein_coding	0	0.0	False
ENSG00000147082.16	protein_coding	0	0.0	False
ENSG00000274588.1	protein_coding	0	0.0	False
ENSG00000158352.14	protein_coding	2	0.000880285643708877	True
ENSG00000265211.2	miRNA	1	1.0	True
ENSG00000222303.1	snRNA	1	1.0	True
ENSG00000226881.5	processed_pseudogene	0	0.0	False
ENSG00000130385.5	protein_coding	0	0.0	False
ENSG00000238190.1	processed_pseudogene	0	0.0	False
ENSG00000227493.1	unprocessed_pseudogene	0	0.0	False
ENSG00000230926.1	unprocessed_pseudogene	0	0.0	False
ENSG00000230317.1	lincRNA	1	0.010760230822171634	True
ENSG00000237926.1	unprocessed_pseudogene	1	1.0	True
ENSG00000122824.9	protein_coding	0	0.0	False
ENSG00000229151.1	antisense	0	0.0	False
ENSG00000226530.1	lincRNA	1	0.027881417208966017	True
ENSG00000187690.3	protein_coding	1	1.0	True
ENSG00000196368.4	protein_coding	0	0.0	False
ENSG00000234766.1	lincRNA	0	0.0	False
ENSG00000224109.1	processed_pseudogene	0	0.0	False
ENSG00000223591.4	transcribed_processed_pseudogene	0	0.0	False
ENSG00000189369.8	protein_coding	0	0.0	False
ENSG00000179222.16	protein_coding	2	0.012088575742325114	True
ENSG00000236576.1	processed_pseudogene	1	1.0	True
ENSG00000252377.1	snRNA	1	1.0	True
ENSG00000228827.1	unprocessed_pseudogene	0	0.0	False
ENSG00000232951.1	processed_pseudogene	0	0.0	False
ENSG00000237528.1	processed_pseudogene	0	0.0	False
ENSG00000232562.1	processed_pseudogene	0	0.0	False
ENSG00000182776.4	lincRNA	1	0.317820324005891	True
ENSG00000279750.2	lincRNA	1	0.4302232854864434	True
ENSG00000187243.15	protein_coding	1	0.017113596550330144	True
ENSG00000221705.1	snoRNA	1	1.0	True
ENSG00000154545.15	protein_coding	1	0.017058428475486904	True
ENSG00000221475.1	snoRNA	1	1.0	True
ENSG00000179028.4	lincRNA	0	0.0	False
ENSG00000274479.1	miRNA	0	0.0	False
ENSG00000278506.1	miRNA	0	0.0	False
ENSG00000276474.1	processed_pseudogene	0	0.0	False
ENSG00000275335.1	miRNA	0	0.0	False
ENSG00000155622.6	protein_coding	0	0.0	False
